,image_name,keys,player_health,boss_health,time,time_seg,a,r,spacebar,tab,right_mouse_button,left_mouse_button,d,w,q,s,path
18,e20b2dd1-2bdc-4714-b855-986158c69a34.jpg,['w'],0.746666667,0.980815348,539617.1355,230.0047874,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\e20b2dd1-2bdc-4714-b855-986158c69a34.jpg
19,92fe08ae-074e-47aa-b21d-5ee2adb04140.jpg,['w'],0.76,0.980815348,539857.1205,239.9849892,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\92fe08ae-074e-47aa-b21d-5ee2adb04140.jpg
20,02be12c4-552e-4643-bc3a-a954dcb2166b.jpg,['w'],0.766666667,0.980815348,540057.1251,200.0045776,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\02be12c4-552e-4643-bc3a-a954dcb2166b.jpg
21,b6d8df11-a594-4e91-a50a-3f5a4e7b6e2c.jpg,['w'],0.78,0.980815348,540277.1306,220.0055122,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\b6d8df11-a594-4e91-a50a-3f5a4e7b6e2c.jpg
22,cead8b1d-693d-4789-9a5b-3a70852b0ed2.jpg,['w'],0.806666667,0.980815348,540467.1168,189.9862289,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\cead8b1d-693d-4789-9a5b-3a70852b0ed2.jpg
23,3e16231f-9fa5-4a7b-aedb-9ddb3352cce7.jpg,['w'],0.82,0.980815348,540687.1176,220.0007439,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\3e16231f-9fa5-4a7b-aedb-9ddb3352cce7.jpg
24,43cd9beb-4616-4330-aea0-c3137998319b.jpg,['w'],0.813333333,0.980815348,540897.1643,210.0467682,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\43cd9beb-4616-4330-aea0-c3137998319b.jpg
25,37415fe7-2ef9-4a97-afaa-bc9346427019.jpg,['w'],0.78,0.980815348,541107.1253,209.9609375,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\37415fe7-2ef9-4a97-afaa-bc9346427019.jpg
26,33e198b1-6edd-4752-8523-f5b5cd321d28.jpg,['w'],0.82,0.980815348,541357.1215,249.9961853,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\33e198b1-6edd-4752-8523-f5b5cd321d28.jpg
27,4a2a0f9b-73d8-4fa2-b933-f663ee13633e.jpg,['w'],0.78,0.983213429,541557.1308,200.009346,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\4a2a0f9b-73d8-4fa2-b933-f663ee13633e.jpg
28,170cec6c-4253-4d77-8f51-f882deae6891.jpg,['w'],0.833333333,0.983213429,541777.1316,220.0007439,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\170cec6c-4253-4d77-8f51-f882deae6891.jpg
29,b4faae23-fb75-43a5-8adf-3f098047e1d9.jpg,['w'],0.773333333,0.983213429,542027.1277,249.9961853,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\b4faae23-fb75-43a5-8adf-3f098047e1d9.jpg
30,7bf9ba66-c40e-42b9-ac8a-d4b437b2000c.jpg,['w'],0.766666667,0.983213429,542227.1323,200.0045776,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\7bf9ba66-c40e-42b9-ac8a-d4b437b2000c.jpg
31,f3713523-ff07-41e8-a6ba-9481e6536186.jpg,['w'],0.76,0.983213429,542447.1283,219.9959755,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\f3713523-ff07-41e8-a6ba-9481e6536186.jpg
32,928c8257-f866-4579-94a7-a91b92c3c711.jpg,['w'],0.813333333,0.983213429,542687.1252,239.9969101,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\928c8257-f866-4579-94a7-a91b92c3c711.jpg
33,67f6f0cf-07e3-4541-9a18-3a457130e1f9.jpg,['w'],0.793333333,0.983213429,542897.1767,210.0515366,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\67f6f0cf-07e3-4541-9a18-3a457130e1f9.jpg
34,66d67c61-bea2-4217-80b5-76ff21efaf52.jpg,['w'],0.76,0.983213429,543112.6571,215.4803276,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\66d67c61-bea2-4217-80b5-76ff21efaf52.jpg
35,3bdfd40d-67e2-4abe-88e2-d957e10a8cf4.jpg,['w'],0.733333333,0.983213429,543352.2797,239.6225929,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\3bdfd40d-67e2-4abe-88e2-d957e10a8cf4.jpg
36,bde9bbcc-f76c-41d1-b280-2048bf1aa916.jpg,['w'],0.746666667,0.983213429,543562.2883,210.0086212,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\bde9bbcc-f76c-41d1-b280-2048bf1aa916.jpg
37,2c98ac80-7e40-466a-9054-29f6e236eb90.jpg,['w'],0.733333333,0.983213429,543782.289,220.0007439,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\2c98ac80-7e40-466a-9054-29f6e236eb90.jpg
38,751c7436-6a9e-44b1-a288-77ad93a15aea.jpg,['w'],0.733333333,0.980815348,544032.2828,249.9938011,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\751c7436-6a9e-44b1-a288-77ad93a15aea.jpg
39,323556dd-8453-471d-ba79-b24e6a02a0c8.jpg,['w'],0.746666667,0.983213429,544272.3012,240.0183678,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\323556dd-8453-471d-ba79-b24e6a02a0c8.jpg
40,a580a059-a202-4eeb-ada0-64bab9801fb8.jpg,['w'],0.733333333,0.983213429,544462.297,189.9957657,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\a580a059-a202-4eeb-ada0-64bab9801fb8.jpg
41,29e6b9b1-d5a5-42e4-827b-2ced9c57bf2a.jpg,['w'],0.733333333,0.978417266,544692.2827,229.985714,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\29e6b9b1-d5a5-42e4-827b-2ced9c57bf2a.jpg
42,b549fb3a-0d37-4a1f-b0d7-67598c3a0ad5.jpg,['w'],0.773333333,0.983213429,544902.2985,210.0157738,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\b549fb3a-0d37-4a1f-b0d7-67598c3a0ad5.jpg
43,1d551889-e412-4925-9d3d-3e8247be151d.jpg,['w'],0.8,0.983213429,545112.2975,209.9990845,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\1d551889-e412-4925-9d3d-3e8247be151d.jpg
44,d82834df-f798-430c-8f3d-9298f444ac3b.jpg,['w'],0.746666667,0.983213429,545332.2744,219.976902,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\d82834df-f798-430c-8f3d-9298f444ac3b.jpg
45,ad0ee9ad-6518-4f95-98b6-183f2b83fbeb.jpg,['w'],0.76,0.983213429,545522.2797,190.0053024,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\ad0ee9ad-6518-4f95-98b6-183f2b83fbeb.jpg
46,050793ce-7de9-4b04-bca7-ed649f661e8e.jpg,['w'],0.793333333,0.983213429,545722.2843,200.0045776,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\050793ce-7de9-4b04-bca7-ed649f661e8e.jpg
47,0e149a7a-3f0d-4c1b-b42c-b9854301196a.jpg,['w'],0.773333333,0.983213429,545952.2867,230.0024033,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\0e149a7a-3f0d-4c1b-b42c-b9854301196a.jpg
48,72d9af75-9771-4063-b20c-eca70d66fa5f.jpg,['w'],0.826666667,0.980815348,546192.2789,239.9921417,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\72d9af75-9771-4063-b20c-eca70d66fa5f.jpg
49,cccb8742-d03c-4e00-aa11-4fbe579f8b3a.jpg,['w'],0.813333333,0.983213429,546412.2939,220.015049,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\cccb8742-d03c-4e00-aa11-4fbe579f8b3a.jpg
50,9bab6fd9-34ff-4207-b946-310faa03dbf2.jpg,['w'],0.853333333,0.980815348,546632.2827,219.9888229,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\9bab6fd9-34ff-4207-b946-310faa03dbf2.jpg
51,3117a749-15e2-4018-aeb6-9cb9e0512e29.jpg,['w'],0.846666667,0.980815348,546862.2971,230.0143242,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\3117a749-15e2-4018-aeb6-9cb9e0512e29.jpg
52,ee59c88c-bf7c-41a2-bade-82d3f2510c52.jpg,['w'],0.813333333,0.983213429,547112.2909,249.9938011,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\ee59c88c-bf7c-41a2-bade-82d3f2510c52.jpg
53,f3be983e-e2ae-4645-ad64-a84f24d84fc1.jpg,['w'],0.793333333,0.983213429,547372.2935,260.0026131,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\f3be983e-e2ae-4645-ad64-a84f24d84fc1.jpg
54,d36001b3-7653-489d-a537-b802beee8bf5.jpg,['w'],0.76,0.980815348,547572.2909,199.9974251,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\d36001b3-7653-489d-a537-b802beee8bf5.jpg
55,31c0d921-bbf4-4449-94af-6c765abdeac5.jpg,['w'],0.78,0.980815348,547792.2893,219.9983597,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\31c0d921-bbf4-4449-94af-6c765abdeac5.jpg
56,b84c8ac6-b25d-45e2-81f0-369c739530e0.jpg,"['tab', 'w']",0.746666667,0.980815348,548022.2821,229.9928665,0,0,0,1,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\b84c8ac6-b25d-45e2-81f0-369c739530e0.jpg
57,caa417d9-c478-4d5f-922d-bcc89ad37dcc.jpg,"['tab', 'w']",0.793333333,0.980815348,548222.2843,200.0021935,0,0,0,1,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\caa417d9-c478-4d5f-922d-bcc89ad37dcc.jpg
58,e3e05b6b-115f-42c4-ae3e-706515d47166.jpg,"['tab', 'w']",0.806666667,0.980815348,548452.5108,230.2265167,0,0,0,1,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\e3e05b6b-115f-42c4-ae3e-706515d47166.jpg
59,4511cd5a-f0f7-44bd-99ac-3ab89a0a91d2.jpg,"['tab', 'w']",0.886666667,0.980815348,548692.5173,240.0064468,0,0,0,1,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\4511cd5a-f0f7-44bd-99ac-3ab89a0a91d2.jpg
60,2aef2176-72d6-46ab-ab2c-bf375d180561.jpg,['w'],0.786666667,0.980815348,548912.5085,219.9912071,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\2aef2176-72d6-46ab-ab2c-bf375d180561.jpg
61,00a7946a-80e5-47db-a6f7-57917e9f9d01.jpg,['w'],0.82,0.980815348,549122.51,210.0014687,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\00a7946a-80e5-47db-a6f7-57917e9f9d01.jpg
62,359c10ac-5eb9-4882-a3cf-e38ca91d565c.jpg,['w'],0.86,0.980815348,549362.5093,239.9992943,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\359c10ac-5eb9-4882-a3cf-e38ca91d565c.jpg
63,62eb5108-9791-44e4-8d11-014f3ee690a2.jpg,['w'],0.873333333,0.980815348,549562.5091,199.9998093,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\62eb5108-9791-44e4-8d11-014f3ee690a2.jpg
64,2356ccbd-e354-4b78-bb72-6c1335067da6.jpg,['w'],0.906666667,0.980815348,549782.5074,219.9983597,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\2356ccbd-e354-4b78-bb72-6c1335067da6.jpg
65,983edf57-2ed9-479e-bed2-0ced9780ba08.jpg,['w'],0.88,0.980815348,550022.5019,239.9945259,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\983edf57-2ed9-479e-bed2-0ced9780ba08.jpg
66,8adbe4df-ca0f-4d7e-a6d9-6bb53a6256ef.jpg,['w'],0.893333333,0.980815348,550232.5106,210.0086212,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\8adbe4df-ca0f-4d7e-a6d9-6bb53a6256ef.jpg
67,aced4e57-8024-42d5-a5f2-0820fc47aa50.jpg,['w'],0.86,0.980815348,550452.5042,219.9935913,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\aced4e57-8024-42d5-a5f2-0820fc47aa50.jpg
68,9be89c93-b8c4-4ba3-9d06-ca77bfbcbbb0.jpg,['w'],0.84,0.983213429,550702.517,250.0128746,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\9be89c93-b8c4-4ba3-9d06-ca77bfbcbbb0.jpg
69,9414d8bf-85ee-40a2-a1e3-a3239116f3ca.jpg,['w'],0.833333333,0.983213429,550912.5185,210.0014687,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\9414d8bf-85ee-40a2-a1e3-a3239116f3ca.jpg
70,8ae8cd75-3e9f-442d-a266-d24da8eb2e32.jpg,['w'],0.786666667,0.983213429,551152.5106,239.9921417,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\8ae8cd75-3e9f-442d-a266-d24da8eb2e32.jpg
71,d137d63d-2b15-4d50-a6c4-2ead11c5f756.jpg,['w'],0.773333333,0.983213429,551362.524,210.0133896,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\d137d63d-2b15-4d50-a6c4-2ead11c5f756.jpg
72,1da38e97-60b4-457b-b8e5-3c032b0d90cb.jpg,['w'],0.773333333,0.983213429,551562.5191,199.9950409,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\1da38e97-60b4-457b-b8e5-3c032b0d90cb.jpg
73,26ad997e-42e1-4de4-8b34-02d231768493.jpg,['w'],0.773333333,0.983213429,551772.511,209.9919319,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\26ad997e-42e1-4de4-8b34-02d231768493.jpg
74,00160141-46ea-45d1-ac03-6cf8e50f37a2.jpg,['w'],0.74,0.983213429,551972.518,200.0069618,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\00160141-46ea-45d1-ac03-6cf8e50f37a2.jpg
75,851fd1e3-9801-4ded-a75e-3fd1c095f4a3.jpg,['w'],0.74,0.980815348,552192.5163,219.9983597,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\851fd1e3-9801-4ded-a75e-3fd1c095f4a3.jpg
76,9d5fe552-29cb-4600-817e-223b03e3c273.jpg,['w'],0.74,0.980815348,552412.5051,219.9888229,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\9d5fe552-29cb-4600-817e-223b03e3c273.jpg
77,6ffd0083-3e63-4988-8adc-1340ca3f02f4.jpg,['w'],0.733333333,0.980815348,552692.5087,280.0035477,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\6ffd0083-3e63-4988-8adc-1340ca3f02f4.jpg
78,4d7d31ee-ec15-461e-b778-7175c30a0b53.jpg,['w'],0.753333333,0.980815348,552902.5316,210.0229263,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\4d7d31ee-ec15-461e-b778-7175c30a0b53.jpg
79,b410ca20-a533-41c6-8aed-85e8f8b6bcaa.jpg,['w'],0.753333333,0.980815348,553122.5038,219.9721336,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\b410ca20-a533-41c6-8aed-85e8f8b6bcaa.jpg
80,7df4db82-73b9-4e38-863f-9c68ca4e6a19.jpg,['w'],0.753333333,0.980815348,553372.5071,250.0033379,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\7df4db82-73b9-4e38-863f-9c68ca4e6a19.jpg
81,3ad72277-a9e0-4686-a772-32ebfa9397ba.jpg,['w'],0.753333333,0.980815348,553592.5126,220.0055122,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\3ad72277-a9e0-4686-a772-32ebfa9397ba.jpg
82,acff9414-4873-438b-9941-c5327ee13f5e.jpg,['w'],0.766666667,0.980815348,553792.5076,199.9950409,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\acff9414-4873-438b-9941-c5327ee13f5e.jpg
83,49b7437a-0b22-4cce-811a-adaaebcb2abe.jpg,['w'],0.746666667,0.980815348,554027.6837,235.1760864,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\49b7437a-0b22-4cce-811a-adaaebcb2abe.jpg
84,e4008046-fd93-45cb-8289-4068d4205374.jpg,['w'],0.76,0.980815348,554227.6597,199.9759674,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\e4008046-fd93-45cb-8289-4068d4205374.jpg
85,cd1983e4-30ff-4549-8510-79f7552d55bf.jpg,['w'],0.76,0.983213429,554447.6557,219.9959755,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\cd1983e4-30ff-4549-8510-79f7552d55bf.jpg
86,28f49a95-33e8-4a10-a2f6-ffe279296e58.jpg,['w'],0.766666667,0.983213429,554697.6614,250.005722,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\28f49a95-33e8-4a10-a2f6-ffe279296e58.jpg
87,d0b87398-21c8-4957-a92d-2fcc2f9686c4.jpg,['w'],0.746666667,0.983213429,554987.6547,289.9932861,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\d0b87398-21c8-4957-a92d-2fcc2f9686c4.jpg
88,2b8e6c9e-4a8c-436b-b0fb-680c2bcefed1.jpg,['w'],0.753333333,0.983213429,555227.6468,239.9921417,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\2b8e6c9e-4a8c-436b-b0fb-680c2bcefed1.jpg
89,f132df0e-f93f-461b-be9f-621e51b028f3.jpg,['w'],0.753333333,0.983213429,555437.6912,210.044384,0,0,0,0,0,0,0,1,0,0,C:\Users\gfanqi\PycharmProjects\AI_play_games\data\supervised_learning\54549\image\f132df0e-f93f-461b-be9f-621e51b028f3.jpg
